 INFO [main] 2017-02-08 16:36:07,456 org.springframework.beans.factory.support.DefaultListableBeanFactory (line 793) Overriding bean definition for bean 'ldapTemplate': replacing [Root bean: class [org.springframework.ldap.core.LdapTemplate]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null] with [Root bean: class [org.springframework.ldap.core.LdapTemplate]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null]
 INFO [main] 2017-02-08 16:36:07,499 org.springframework.beans.factory.support.DefaultListableBeanFactory (line 793) Overriding bean definition for bean 'groupRepo': replacing [Root bean: class [org.springframework.ldap.repository.support.LdapRepositoryFactoryBean]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null] with [Root bean: class [org.springframework.ldap.repository.support.LdapRepositoryFactoryBean]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null]
 INFO [main] 2017-02-08 16:36:07,511 org.springframework.beans.factory.support.DefaultListableBeanFactory (line 793) Overriding bean definition for bean 'userRepo': replacing [Root bean: class [org.springframework.ldap.repository.support.LdapRepositoryFactoryBean]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null] with [Root bean: class [org.springframework.ldap.repository.support.LdapRepositoryFactoryBean]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null]
 WARN [main] 2017-02-08 16:36:07,868 org.springframework.ldap.odm.core.impl.ObjectMetaData (line 118) The Entry class User should be declared final
 INFO [main] 2017-02-08 16:37:44,165 org.springframework.context.support.FileSystemXmlApplicationContext (line 510) Refreshing org.springframework.context.support.FileSystemXmlApplicationContext@66af5e3c: startup date [Wed Feb 08 16:37:44 CST 2017]; root of context hierarchy
 INFO [main] 2017-02-08 16:37:44,217 org.springframework.beans.factory.xml.XmlBeanDefinitionReader (line 316) Loading XML bean definitions from file [E:\Git\LdapDemo\src\main\resources\ldap\ldap-config.xml]
 INFO [main] 2017-02-08 16:37:44,542 org.springframework.beans.factory.xml.XmlBeanDefinitionReader (line 316) Loading XML bean definitions from file [E:\Git\LdapDemo\src\main\resources\spring\applicationContext.xml]
 INFO [main] 2017-02-08 16:37:44,607 org.springframework.beans.factory.xml.XmlBeanDefinitionReader (line 316) Loading XML bean definitions from class path resource [ldap/ldap-config.xml]
 INFO [main] 2017-02-08 16:37:44,648 org.springframework.beans.factory.support.DefaultListableBeanFactory (line 793) Overriding bean definition for bean 'contextSource': replacing [Root bean: class [org.springframework.ldap.transaction.compensating.manager.TransactionAwareContextSourceProxy]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null] with [Root bean: class [org.springframework.ldap.transaction.compensating.manager.TransactionAwareContextSourceProxy]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null]
 INFO [main] 2017-02-08 16:37:44,649 org.springframework.beans.factory.support.DefaultListableBeanFactory (line 793) Overriding bean definition for bean 'ldapTemplate': replacing [Root bean: class [org.springframework.ldap.core.LdapTemplate]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null] with [Root bean: class [org.springframework.ldap.core.LdapTemplate]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null]
 INFO [main] 2017-02-08 16:37:44,685 org.springframework.beans.factory.support.DefaultListableBeanFactory (line 793) Overriding bean definition for bean 'groupRepo': replacing [Root bean: class [org.springframework.ldap.repository.support.LdapRepositoryFactoryBean]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null] with [Root bean: class [org.springframework.ldap.repository.support.LdapRepositoryFactoryBean]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null]
 INFO [main] 2017-02-08 16:37:44,705 org.springframework.beans.factory.support.DefaultListableBeanFactory (line 793) Overriding bean definition for bean 'userRepo': replacing [Root bean: class [org.springframework.ldap.repository.support.LdapRepositoryFactoryBean]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null] with [Root bean: class [org.springframework.ldap.repository.support.LdapRepositoryFactoryBean]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null]
 WARN [main] 2017-02-08 16:37:45,048 org.springframework.ldap.odm.core.impl.ObjectMetaData (line 118) The Entry class User should be declared final
 INFO [main] 2017-02-08 16:38:05,570 org.springframework.context.support.FileSystemXmlApplicationContext (line 510) Refreshing org.springframework.context.support.FileSystemXmlApplicationContext@66af5e3c: startup date [Wed Feb 08 16:38:05 CST 2017]; root of context hierarchy
 INFO [main] 2017-02-08 16:38:05,620 org.springframework.beans.factory.xml.XmlBeanDefinitionReader (line 316) Loading XML bean definitions from file [E:\Git\LdapDemo\src\main\resources\ldap\ldap-config.xml]
 INFO [main] 2017-02-08 16:38:05,949 org.springframework.beans.factory.xml.XmlBeanDefinitionReader (line 316) Loading XML bean definitions from file [E:\Git\LdapDemo\src\main\resources\spring\applicationContext.xml]
 INFO [main] 2017-02-08 16:38:06,013 org.springframework.beans.factory.xml.XmlBeanDefinitionReader (line 316) Loading XML bean definitions from class path resource [ldap/ldap-config.xml]
 INFO [main] 2017-02-08 16:38:06,059 org.springframework.beans.factory.support.DefaultListableBeanFactory (line 793) Overriding bean definition for bean 'contextSource': replacing [Root bean: class [org.springframework.ldap.transaction.compensating.manager.TransactionAwareContextSourceProxy]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null] with [Root bean: class [org.springframework.ldap.transaction.compensating.manager.TransactionAwareContextSourceProxy]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null]
 INFO [main] 2017-02-08 16:38:06,060 org.springframework.beans.factory.support.DefaultListableBeanFactory (line 793) Overriding bean definition for bean 'ldapTemplate': replacing [Root bean: class [org.springframework.ldap.core.LdapTemplate]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null] with [Root bean: class [org.springframework.ldap.core.LdapTemplate]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null]
